,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,full_address
6274,12,1983,1,0,0,0,0,0,88,0,0,0,12,76,0,0,0,0,0,0,0,416 JURONG WEST ST 42 Singapore
6275,13,1989,1,1,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,416 PASIR RIS DR 6 Singapore
6276,4,1978,1,1,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,416 PANDAN GDNS Singapore
6277,12,1988,1,1,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,416 SAUJANA RD Singapore
6278,11,1988,1,0,0,0,0,0,60,0,0,0,40,20,0,0,0,0,0,0,0,416 SERANGOON CTRL Singapore
6279,12,1985,1,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,416 TAMPINES ST 41 Singapore
6280,13,1994,1,0,0,0,0,0,64,0,0,0,20,44,0,0,0,0,0,0,0,416 WOODLANDS ST 41 Singapore
6281,10,1992,1,0,0,0,0,0,66,0,0,0,41,25,0,0,0,0,0,0,0,416 YISHUN AVE 11 Singapore
6282,2,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416A CLEMENTI AVE 1 Singapore
6283,22,2014,1,0,0,1,0,0,147,0,0,0,84,63,0,0,0,0,0,0,0,416A FERNVALE LINK Singapore
6284,21,2014,1,0,0,0,0,0,140,0,0,0,61,79,0,0,0,0,0,0,0,416B FERNVALE LINK Singapore
6285,21,2014,1,0,0,0,0,0,141,0,0,0,61,80,0,0,0,0,0,0,0,416C FERNVALE LINK Singapore
6286,14,1978,1,0,0,0,0,0,208,0,0,182,26,0,0,0,0,0,0,0,0,417 ANG MO KIO AVE 10 Singapore
6287,25,1978,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,417 BEDOK NTH AVE 2 Singapore
6288,12,1985,1,0,0,1,0,0,132,0,0,66,66,0,0,0,0,0,0,0,0,417 BT BATOK WEST AVE 4 Singapore
6289,14,1999,1,0,0,1,0,0,91,0,0,0,26,65,0,0,0,0,0,0,0,417 CANBERRA RD Singapore
6290,15,1991,1,0,0,1,0,0,90,0,0,0,64,26,0,0,0,0,0,0,0,417 CHOA CHU KANG AVE 4 Singapore
6291,20,2011,1,0,0,0,0,0,136,0,0,68,68,0,0,0,0,0,0,0,0,417 CLEMENTI AVE 1 Singapore
6292,17,1984,1,0,0,0,0,0,116,0,0,0,72,44,0,0,0,0,0,0,0,417 EUNOS RD 5 Singapore
6293,4,1988,1,0,0,0,0,0,48,0,0,0,30,18,0,0,0,0,0,0,0,417 FAJAR RD Singapore
6294,6,2017,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417 FERNVALE LINK Singapore
6295,13,1988,1,0,0,0,0,0,108,0,0,0,84,24,0,0,0,0,0,0,0,417 HOUGANG AVE 8 Singapore
6296,10,1984,1,0,0,0,0,0,112,0,0,56,56,0,0,0,0,0,0,0,0,417 JURONG WEST ST 42 Singapore
6297,13,1989,1,0,0,1,0,0,120,0,0,0,96,24,0,0,0,0,0,0,0,417 PASIR RIS DR 6 Singapore
6298,13,1988,1,0,0,1,0,0,54,0,0,0,0,0,54,0,0,0,0,0,0,417 SERANGOON CTRL Singapore
6299,12,1984,1,0,0,0,0,0,150,0,0,142,0,8,0,0,0,0,0,0,0,417 TAMPINES ST 41 Singapore
6300,13,1994,1,0,0,0,0,0,64,0,0,0,20,44,0,0,0,0,0,0,0,417 WOODLANDS ST 41 Singapore
6301,2,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417 YISHUN AVE 11 Singapore
6302,22,2017,1,0,0,1,0,0,209,0,0,42,167,0,0,0,0,0,0,0,0,417A FERNVALE LINK Singapore
6303,14,1978,1,0,0,1,0,0,201,0,0,168,26,1,6,0,0,0,0,0,0,418 ANG MO KIO AVE 10 Singapore
6304,9,1978,1,1,0,0,0,0,158,0,0,142,14,2,0,0,0,0,0,0,0,418 BEDOK NTH AVE 2 Singapore
6305,14,1999,1,0,0,0,0,0,91,0,0,0,26,65,0,0,0,0,0,0,0,418 CANBERRA RD Singapore
6306,12,1991,1,0,0,1,0,0,88,0,0,0,66,22,0,0,0,0,0,0,0,418 CHOA CHU KANG AVE 4 Singapore
6307,28,2011,1,0,0,0,0,0,204,0,104,50,50,0,0,0,0,0,0,0,0,418 CLEMENTI AVE 1 Singapore
6308,16,1988,1,0,0,0,0,0,120,0,0,0,45,75,0,0,0,0,0,0,0,418 FAJAR RD Singapore
6309,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,418 FERNVALE LINK Singapore
6310,13,1988,1,0,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,418 HOUGANG AVE 8 Singapore
6311,4,1984,1,0,0,0,0,0,24,0,0,16,8,0,0,0,0,0,0,0,0,418 JURONG WEST ST 42 Singapore
6312,13,1988,1,0,0,0,0,0,78,0,0,0,0,0,78,0,0,0,0,0,0,418 PASIR RIS DR 6 Singapore
6313,13,1988,1,0,0,0,0,0,54,0,0,0,0,0,54,0,0,0,0,0,0,418 SERANGOON CTRL Singapore
6314,12,1984,1,0,0,1,0,0,132,0,0,66,66,0,0,0,0,0,0,0,0,418 TAMPINES ST 41 Singapore
6315,13,1994,1,0,0,1,0,0,125,0,0,0,87,38,0,0,0,0,0,0,0,418 WOODLANDS ST 41 Singapore
6316,2,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418 YISHUN AVE 11 Singapore
6317,22,2017,1,0,0,0,0,0,208,0,83,125,0,0,0,0,0,0,0,0,0,418A FERNVALE LINK Singapore
6318,20,2017,1,0,0,0,0,0,190,0,38,38,114,0,0,0,0,0,0,0,0,418B FERNVALE LINK Singapore
6319,21,2017,1,0,0,1,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,418C FERNVALE LINK Singapore
6320,12,1978,1,0,0,0,0,0,170,0,0,141,22,1,5,0,0,0,0,1,0,419 ANG MO KIO AVE 10 Singapore
6321,12,1978,1,0,0,1,0,0,306,0,0,282,22,1,1,0,0,0,0,0,0,419 BEDOK NTH ST 1 Singapore
6322,10,1986,1,0,0,1,0,0,90,0,0,0,44,46,0,0,0,0,0,0,0,419 BT BATOK WEST AVE 2 Singapore
6323,14,1999,1,0,0,0,0,0,93,0,0,0,28,65,0,0,0,0,0,0,0,419 CANBERRA RD Singapore
6324,14,1992,1,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,419 CHOA CHU KANG AVE 4 Singapore
6325,20,2011,1,0,0,0,0,0,221,0,0,0,0,0,0,0,0,136,85,0,0,419 CLEMENTI AVE 1 Singapore
6326,12,1988,1,1,0,1,0,0,126,0,0,0,71,55,0,0,0,0,0,0,0,419 FAJAR RD Singapore
6327,13,1988,1,1,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,419 HOUGANG AVE 8 Singapore
6328,12,1984,1,1,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,419 JURONG WEST ST 42 Singapore
6329,11,1988,1,0,0,0,0,0,80,0,0,0,60,20,0,0,0,0,0,0,0,419 PASIR RIS DR 6 Singapore
6330,13,1988,1,0,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,419 SERANGOON CTRL Singapore
6331,12,1984,1,1,0,0,0,0,162,0,0,99,61,2,0,0,0,0,0,0,0,419 TAMPINES ST 41 Singapore
6332,12,1986,1,0,0,0,0,0,62,0,0,6,4,10,42,0,0,0,0,0,0,419 WOODLANDS ST 41 Singapore
6333,10,1992,1,1,0,0,0,0,72,0,0,0,45,27,0,0,0,0,0,0,0,419 YISHUN AVE 11 Singapore
6334,3,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419A YISHUN AVE 11 Singapore
6335,16,1977,1,0,0,0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,42 BEDOK STH RD Singapore
6336,10,1964,1,0,0,1,0,0,126,0,0,0,0,0,0,0,0,0,126,0,0,42 BEO CRES Singapore
6337,8,1981,1,1,0,0,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0,42 CAMBRIDGE RD Singapore
6338,13,1980,1,0,0,0,0,0,96,0,0,48,48,0,0,0,0,0,0,0,0,42 CASSIA CRES Singapore
6339,13,1979,1,1,0,0,0,0,212,0,0,184,24,1,3,0,0,0,0,0,0,42 CHAI CHEE ST Singapore
6340,18,1994,1,0,0,1,0,0,82,0,0,0,45,37,0,0,0,0,0,0,0,42 CIRCUIT RD Singapore
6341,4,1974,1,1,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,42 HOLLAND DR Singapore
6342,2,1959,1,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,42 JLN BAHAGIA Singapore
6343,4,1949,1,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,42 KIM CHENG ST Singapore
6344,12,1989,1,0,0,0,0,0,66,0,0,0,66,0,0,0,0,0,0,0,0,42 SIMS DR Singapore
6345,2,1963,1,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,42 STIRLING RD Singapore
6346,10,1962,1,0,0,0,0,0,118,0,29,87,2,0,0,0,0,0,0,0,0,42 TANGLIN HALT RD Singapore
6347,14,1975,1,1,0,0,0,0,152,0,0,148,0,4,0,0,0,0,0,0,0,42 TELOK BLANGAH RISE Singapore
6348,1,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42A HAVELOCK RD Singapore
6349,4,1989,1,0,0,0,0,0,24,0,0,0,15,9,0,0,0,0,0,0,0,42A SIMS DR Singapore
6350,12,1979,1,0,0,1,0,0,264,0,0,0,0,0,0,0,0,264,0,0,0,420 ANG MO KIO AVE 10 Singapore
6351,12,1978,1,1,0,0,0,0,263,0,0,240,22,1,0,0,0,0,0,0,0,420 BEDOK NTH ST 1 Singapore
6352,12,1985,1,0,0,0,0,0,114,0,0,68,46,0,0,0,0,0,0,0,0,420 BT BATOK WEST AVE 2 Singapore
6353,14,1999,1,0,0,0,0,0,92,0,0,0,27,65,0,0,0,0,0,0,0,420 CANBERRA RD Singapore
6354,16,1992,1,0,0,0,0,0,75,0,0,0,0,0,75,0,0,0,0,0,0,420 CHOA CHU KANG AVE 4 Singapore
6355,40,2012,1,0,0,0,0,0,300,0,0,76,224,0,0,0,0,0,0,0,0,420 CLEMENTI AVE 1 Singapore
6356,12,1988,1,0,0,1,0,0,66,0,0,0,44,22,0,0,0,0,0,0,0,420 FAJAR RD Singapore
6357,13,1988,1,0,0,0,0,0,120,0,0,0,96,24,0,0,0,0,0,0,0,420 HOUGANG AVE 10 Singapore
6358,12,1984,1,0,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,420 JURONG WEST ST 42 Singapore
6359,4,1988,1,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,420 PASIR RIS DR 6 Singapore
6360,13,1988,1,0,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,420 SERANGOON CTRL Singapore
6361,12,1984,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,420 TAMPINES ST 41 Singapore
6362,12,1985,1,0,0,0,0,0,62,0,0,6,4,10,42,0,0,0,0,0,0,420 WOODLANDS ST 41 Singapore
6363,2,2012,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420A CLEMENTI AVE 1 Singapore
6364,13,1978,1,1,0,0,0,0,134,0,0,111,22,0,1,0,0,0,0,0,0,421 ANG MO KIO AVE 10 Singapore
6365,14,1978,1,0,0,0,0,0,156,0,0,0,156,0,0,0,0,0,0,0,0,421 BEDOK NTH RD Singapore
6366,12,1985,1,0,0,0,0,0,114,0,0,68,46,0,0,0,0,0,0,0,0,421 BT BATOK WEST AVE 2 Singapore
6367,14,1999,1,0,0,0,0,0,92,0,0,0,27,65,0,0,0,0,0,0,0,421 CANBERRA RD Singapore
6368,12,1990,1,0,0,1,0,0,88,0,0,0,66,22,0,0,0,0,0,0,0,421 CHOA CHU KANG AVE 4 Singapore
6369,40,2012,1,0,0,0,0,0,300,0,0,76,224,0,0,0,0,0,0,0,0,421 CLEMENTI AVE 1 Singapore
6370,12,1988,1,0,0,0,0,0,86,0,0,0,65,21,0,0,0,0,0,0,0,421 FAJAR RD Singapore
6371,13,1988,1,0,0,0,0,0,84,0,0,0,60,24,0,0,0,0,0,0,0,421 HOUGANG AVE 10 Singapore
6372,10,1984,1,0,0,1,0,0,108,0,0,54,54,0,0,0,0,0,0,0,0,421 JURONG WEST ST 42 Singapore
6373,11,1988,1,0,0,0,0,0,90,0,0,0,70,20,0,0,0,0,0,0,0,421 PASIR RIS DR 6 Singapore
6374,13,1988,1,0,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,421 SERANGOON CTRL Singapore
6375,12,1984,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,421 TAMPINES ST 41 Singapore
6376,13,1994,1,0,0,0,0,0,72,0,0,0,48,24,0,0,0,0,0,0,0,421 WOODLANDS ST 41 Singapore
6377,1,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,421A CHOA CHU KANG AVE 4 Singapore
6378,5,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421A WOODLANDS ST 41 Singapore
6379,13,1978,1,1,0,0,0,0,197,0,0,171,22,1,3,0,0,0,0,0,0,422 ANG MO KIO AVE 3 Singapore
6380,14,1978,1,0,0,1,0,0,156,0,0,0,156,0,0,0,0,0,0,0,0,422 BEDOK NTH RD Singapore
6381,12,1985,1,0,0,0,0,0,114,0,0,68,46,0,0,0,0,0,0,0,0,422 BT BATOK WEST AVE 2 Singapore
6382,14,1999,1,0,0,0,0,0,93,0,0,0,28,65,0,0,0,0,0,0,0,422 CANBERRA RD Singapore
6383,16,1991,1,0,0,1,0,0,78,0,0,0,66,12,0,0,0,0,0,0,0,422 CHOA CHU KANG AVE 4 Singapore
6384,20,2011,1,0,0,0,0,0,289,0,0,0,0,0,0,0,0,170,119,0,0,422 CLEMENTI AVE 1 Singapore
6385,11,1988,1,0,0,1,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,422 FAJAR RD Singapore
6386,10,1989,1,1,0,1,0,0,99,0,0,0,81,18,0,0,0,0,0,0,0,422 HOUGANG AVE 6 Singapore
6387,10,1984,1,0,0,0,0,0,90,0,0,54,36,0,0,0,0,0,0,0,0,422 JURONG WEST ST 42 Singapore
6388,13,1989,1,0,0,0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,422 PASIR RIS DR 6 Singapore
6389,13,1988,1,0,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,422 SERANGOON CTRL Singapore
6390,4,1984,1,0,0,0,0,0,32,0,0,16,16,0,0,0,0,0,0,0,0,422 TAMPINES ST 41 Singapore
6391,7,2017,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422A FAJAR RD Singapore
6392,11,1978,1,0,0,1,0,0,100,0,0,0,80,20,0,0,0,0,0,0,0,423 ANG MO KIO AVE 3 Singapore
6393,12,1978,1,1,0,0,0,0,150,0,0,124,22,2,2,0,0,0,0,0,0,423 BEDOK NTH AVE 1 Singapore
6394,12,1985,1,0,0,0,0,0,114,0,0,68,46,0,0,0,0,0,0,0,0,423 BT BATOK WEST AVE 2 Singapore
6395,14,1999,1,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,423 CANBERRA RD Singapore
6396,12,1990,1,1,0,0,0,0,115,0,0,0,93,22,0,0,0,0,0,0,0,423 CHOA CHU KANG AVE 4 Singapore
6397,28,2011,1,0,0,0,0,0,204,0,104,50,50,0,0,0,0,0,0,0,0,423 CLEMENTI AVE 1 Singapore
6398,17,1988,1,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,0,423 FAJAR RD Singapore
6399,10,1989,1,1,0,0,0,0,90,0,0,0,72,18,0,0,0,0,0,0,0,423 HOUGANG AVE 6 Singapore
6400,8,1983,1,0,0,1,0,0,88,0,0,60,28,0,0,0,0,0,0,0,0,423 JURONG WEST AVE 1 Singapore
6401,11,1989,1,0,0,0,0,0,80,0,0,0,60,20,0,0,0,0,0,0,0,423 PASIR RIS DR 6 Singapore
6402,13,1988,1,0,0,1,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,423 SERANGOON CTRL Singapore
6403,12,1984,1,1,0,0,0,0,114,0,0,0,74,40,0,0,0,0,0,0,0,423 TAMPINES ST 41 Singapore
6404,12,1987,1,0,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,423 YISHUN AVE 11 Singapore
6405,1,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,423A CLEMENTI AVE 1 Singapore
6406,1,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,423A SEMBAWANG DR Singapore
6407,12,1978,1,0,0,0,0,0,175,0,0,152,22,1,0,0,0,0,0,0,0,424 ANG MO KIO AVE 3 Singapore
6408,12,1978,1,0,0,1,0,0,149,0,0,122,22,2,3,0,0,0,0,0,0,424 BEDOK NTH AVE 1 Singapore
6409,4,1986,1,1,0,0,0,0,14,0,0,9,5,0,0,0,0,0,0,0,0,424 BT BATOK WEST AVE 2 Singapore
6410,14,1999,1,0,0,0,0,0,91,0,0,0,39,52,0,0,0,0,0,0,0,424 CANBERRA RD Singapore
6411,4,1990,1,0,0,0,0,0,20,0,0,0,14,6,0,0,0,0,0,0,0,424 CHOA CHU KANG AVE 4 Singapore
6412,20,2011,1,0,0,0,0,0,136,0,0,68,68,0,0,0,0,0,0,0,0,424 CLEMENTI AVE 1 Singapore
6413,4,1988,1,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,0,424 FAJAR RD Singapore
6414,13,1989,1,1,0,0,0,0,114,0,0,0,93,21,0,0,0,0,0,0,0,424 HOUGANG AVE 6 Singapore
6415,4,1983,1,0,0,0,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0,424 JURONG WEST AVE 1 Singapore
6416,4,1989,1,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,424 PASIR RIS DR 6 Singapore
6417,13,1988,1,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,424 SERANGOON CTRL Singapore
6418,12,1984,1,0,0,1,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,424 TAMPINES ST 41 Singapore
6419,12,1996,1,1,0,0,0,0,99,0,0,0,77,22,0,0,0,0,0,0,0,424 WOODLANDS ST 41 Singapore
6420,1,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,424 YISHUN AVE 11 Singapore
6421,1,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,424A ANG MO KIO ST 42 Singapore
6422,5,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424A CANBERRA RD Singapore
6423,13,2014,1,0,0,0,0,0,132,0,96,36,0,0,0,0,0,0,0,0,0,424A YISHUN AVE 11 Singapore
6424,13,2014,1,0,0,0,0,0,132,0,96,36,0,0,0,0,0,0,0,0,0,424B YISHUN AVE 11 Singapore
6425,13,2013,1,0,0,0,0,0,132,0,0,84,48,0,0,0,0,0,0,0,0,424C YISHUN AVE 11 Singapore
6426,13,2013,1,0,0,0,0,0,108,0,0,24,84,0,0,0,0,0,0,0,0,424D YISHUN AVE 11 Singapore
6427,12,1978,1,0,0,1,0,0,153,0,0,130,22,1,0,0,0,0,0,0,0,425 ANG MO KIO AVE 3 Singapore
6428,12,1978,1,0,0,0,0,0,153,0,0,130,22,0,1,0,0,0,0,0,0,425 BEDOK NTH RD Singapore
6429,4,1986,1,0,0,0,0,0,18,0,0,12,6,0,0,0,0,0,0,0,0,425 BT BATOK WEST AVE 2 Singapore
6430,14,1999,1,0,0,0,0,0,108,0,0,0,56,52,0,0,0,0,0,0,0,425 CANBERRA RD Singapore
6431,12,1990,1,0,0,0,0,0,115,0,0,0,93,22,0,0,0,0,0,0,0,425 CHOA CHU KANG AVE 4 Singapore
6432,40,2012,1,0,0,0,0,0,222,0,0,0,74,148,0,0,0,0,0,0,0,425 CLEMENTI AVE 1 Singapore
6433,17,1988,1,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,0,425 FAJAR RD Singapore
6434,13,1989,1,1,0,0,0,0,78,0,0,0,57,21,0,0,0,0,0,0,0,425 HOUGANG AVE 6 Singapore
6435,8,1983,1,0,0,0,0,0,125,0,0,73,51,0,1,0,0,0,0,0,0,425 JURONG WEST AVE 1 Singapore
6436,11,1989,1,0,0,1,0,0,100,0,0,0,80,20,0,0,0,0,0,0,0,425 PASIR RIS DR 6 Singapore
6437,13,1988,1,0,0,0,0,0,108,0,0,0,84,24,0,0,0,0,0,0,0,425 SERANGOON AVE 1 Singapore
6438,12,1985,1,1,0,0,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,425 TAMPINES ST 41 Singapore
6439,13,1996,1,0,0,0,0,0,84,0,0,0,36,48,0,0,0,0,0,0,0,425 WOODLANDS ST 41 Singapore
6440,12,1987,1,1,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,425 YISHUN AVE 11 Singapore
6441,12,1978,1,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,426 ANG MO KIO AVE 3 Singapore
6442,12,1978,1,1,0,0,0,0,153,0,0,130,22,1,0,0,0,0,0,0,0,426 BEDOK NTH RD Singapore
6443,10,1986,1,0,0,0,0,0,90,0,0,0,44,46,0,0,0,0,0,0,0,426 BT BATOK WEST AVE 2 Singapore
6444,16,1991,1,0,0,1,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,426 CHOA CHU KANG AVE 4 Singapore
6445,12,1977,1,0,0,1,0,0,151,0,0,126,22,1,2,0,0,0,0,0,0,426 CLEMENTI AVE 3 Singapore
6446,4,1988,1,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,426 FAJAR RD Singapore
6447,10,1989,1,1,0,1,0,0,63,0,0,0,45,18,0,0,0,0,0,0,0,426 HOUGANG AVE 6 Singapore
6448,16,1984,1,0,0,0,0,0,118,0,0,0,20,98,0,0,0,0,0,0,0,426 JURONG WEST AVE 1 Singapore
6449,12,1987,1,0,0,1,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,426 PASIR RIS DR 6 Singapore
6450,13,1988,1,0,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,426 SERANGOON AVE 1 Singapore
6451,13,1985,1,0,0,0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,426 TAMPINES ST 41 Singapore
6452,13,1996,1,0,0,1,0,0,84,0,0,0,36,48,0,0,0,0,0,0,0,426 WOODLANDS ST 41 Singapore
6453,6,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426 YISHUN AVE 11 Singapore
6454,5,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426A WOODLANDS ST 41 Singapore
6455,13,2013,1,0,0,1,0,0,120,0,2,0,24,72,0,0,22,0,0,0,0,426A YISHUN AVE 11 Singapore
6456,13,2013,1,0,0,0,0,0,72,0,0,0,72,0,0,0,0,0,0,0,0,426B YISHUN AVE 11 Singapore
6457,13,2013,1,0,0,1,0,0,96,0,4,0,24,24,0,0,44,0,0,0,0,426C YISHUN AVE 11 Singapore
6458,13,2013,1,0,0,1,0,0,120,0,1,0,24,72,0,0,23,0,0,0,0,426D YISHUN AVE 11 Singapore
6459,12,1978,1,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,427 ANG MO KIO AVE 3 Singapore
6460,12,1978,1,0,0,0,0,0,154,0,0,0,154,0,0,0,0,0,0,0,0,427 BEDOK NTH RD Singapore
6461,17,1988,1,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,0,427 BT PANJANG RING RD Singapore
6462,12,1990,1,0,0,1,0,0,88,0,0,0,66,22,0,0,0,0,0,0,0,427 CHOA CHU KANG AVE 4 Singapore
6463,12,1977,1,0,0,1,0,0,154,0,0,132,22,0,0,0,0,0,0,0,0,427 CLEMENTI AVE 3 Singapore
6464,4,1989,1,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,427 HOUGANG AVE 6 Singapore
6465,12,1984,1,1,0,0,0,0,98,0,0,0,16,82,0,0,0,0,0,0,0,427 JURONG WEST AVE 1 Singapore
6466,12,1987,1,0,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,427 PASIR RIS DR 6 Singapore
6467,13,1988,1,0,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,427 SERANGOON CTRL Singapore
6468,13,1985,1,0,0,1,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,427 TAMPINES ST 41 Singapore
6469,12,1996,1,0,0,0,0,0,66,0,0,0,44,22,0,0,0,0,0,0,0,427 WOODLANDS ST 41 Singapore
6470,12,1987,1,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,427 YISHUN AVE 11 Singapore
6471,12,1978,1,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,428 ANG MO KIO AVE 3 Singapore
6472,12,1978,1,0,0,0,0,0,154,0,0,0,154,0,0,0,0,0,0,0,0,428 BEDOK NTH RD Singapore
6473,4,1988,1,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,0,428 BT PANJANG RING RD Singapore
6474,4,1991,1,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,428 CHOA CHU KANG AVE 4 Singapore
6475,12,1977,1,0,0,1,0,0,153,0,0,130,22,1,0,0,0,0,0,0,0,428 CLEMENTI AVE 3 Singapore
6476,17,1989,1,1,0,0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,428 HOUGANG AVE 6 Singapore
6477,4,1984,1,1,0,0,0,0,19,0,0,9,10,0,0,0,0,0,0,0,0,428 JURONG WEST AVE 1 Singapore
6478,11,1989,1,0,0,1,0,0,100,0,0,0,80,20,0,0,0,0,0,0,0,428 PASIR RIS DR 6 Singapore
6479,11,1985,1,0,0,1,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,428 TAMPINES ST 41 Singapore
6480,12,1985,1,0,0,0,0,0,114,0,0,0,114,0,0,0,0,0,0,0,0,428 WOODLANDS ST 41 Singapore
6481,1,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,428 YISHUN AVE 11 Singapore
6482,13,2013,1,0,0,0,0,0,96,0,0,0,48,48,0,0,0,0,0,0,0,428A YISHUN AVE 11 Singapore
6483,13,2013,1,0,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,428B YISHUN AVE 11 Singapore
6484,12,1978,1,0,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,429 ANG MO KIO AVE 3 Singapore
6485,17,1988,1,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,0,429 BT PANJANG RING RD Singapore
6486,14,1992,1,0,0,0,0,0,84,0,0,0,36,48,0,0,0,0,0,0,0,429 CHOA CHU KANG AVE 4 Singapore
6487,12,1977,1,0,0,1,0,0,151,0,0,126,22,1,2,0,0,0,0,0,0,429 CLEMENTI AVE 3 Singapore
